antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,pair
DELI MEATS,COOKIES/CONES,0.035462318366584124,0.032690121322556026,0.0014483950848011961,0.04084321475625823,1.2494054198592592,1.0,0.00028912759501845435,1.0085002718628846,0.20695851641654855,0.021713752042960544,0.00842862624834302,0.0425750137621215,1,1,"('COOKIES/CONES', 'DELI MEATS')"
EGGS,BAKED BREAD/BUNS/ROLLS,0.04300020246382906,0.11675933280381255,0.00626859163045679,0.14578051430641073,1.2485555613045654,1.0,0.0012479166803512519,1.0339739165268915,0.20801936455284914,0.040840140023337225,0.032857614668858906,0.09973432811492339,1,1,"('BAKED BREAD/BUNS/ROLLS', 'EGGS')"
BAKED BREAD/BUNS/ROLLS,EGGS,0.11675933280381255,0.04300020246382906,0.00626859163045679,0.05368814192343604,1.2485555613045651,1.0,0.0012479166803512519,1.0112943099765557,0.22539099155458237,0.040840140023337225,0.011168173166936343,0.09973432811492339,1,1,"('BAKED BREAD/BUNS/ROLLS', 'EGGS')"
BAG SNACKS,FRUIT - SHELF STABLE,0.09074273076982978,0.028944540484978742,0.003278356616673675,0.03612803569896164,1.2481813528085166,1.0,0.0006518499721888107,1.0074527483732676,0.21867778969737717,0.02816241889089571,0.007397615804117496,0.07469571007439338,1,1,"('BAG SNACKS', 'FRUIT - SHELF STABLE')"
FRUIT - SHELF STABLE,BAG SNACKS,0.028944540484978742,0.09074273076982978,0.003278356616673675,0.11326338444982512,1.2481813528085164,1.0,0.0006518499721888107,1.0253972298933685,0.2047610854284588,0.02816241889089571,0.02476818656513203,0.07469571007439338,1,1,"('BAG SNACKS', 'FRUIT - SHELF STABLE')"
DRY NOODLES/PASTA,TROPICAL FRUIT,0.025284617421233783,0.05288978180628884,0.001666433054556215,0.06590699106867878,1.246119549331212,1.0,0.00032913515609167055,1.0139356671529773,0.2026322570163269,0.021781170483460562,0.013744133483445907,0.04870732356731937,1,1,"('DRY NOODLES/PASTA', 'TROPICAL FRUIT')"
BAKING NEEDS,CHEESE,0.0209316450964818,0.10122412745876747,0.002639816848105406,0.12611607142857145,1.2459091976855365,1.0,0.0005210293369374472,1.0284842679399033,0.20159296258522802,0.02208756841282252,0.02769538516807708,0.07609750028848375,1,1,"('BAKING NEEDS', 'CHEESE')"
CHEESE,BAKING NEEDS,0.10122412745876747,0.0209316450964818,0.002639816848105406,0.026078929148396032,1.2459091976855363,1.0,0.0005210293369374472,1.005285114169892,0.21960234611147836,0.02208756841282252,0.005257328588075414,0.07609750028848375,1,1,"('BAKING NEEDS', 'CHEESE')"
LUNCHMEAT,FRZN VEGETABLE/VEG DSH,0.04880935694373063,0.029622015605288977,0.0017910261801305112,0.036694320357370774,1.2387516381842378,1.0,0.0003451946470592027,1.007341703575033,0.20262570965847415,0.023369233895549683,0.007288195801858862,0.04857849561506814,1,1,"('FRZN VEGETABLE/VEG DSH', 'LUNCHMEAT')"
FRZN VEGETABLE/VEG DSH,LUNCHMEAT,0.029622015605288977,0.04880935694373063,0.0017910261801305112,0.06046267087276551,1.2387516381842376,1.0,0.0003451946470592027,1.01240324739397,0.19861917950457103,0.023369233895549683,0.012251291593440865,0.04857849561506814,1,1,"('FRZN VEGETABLE/VEG DSH', 'LUNCHMEAT')"
COOKIES/CONES,CHEESE,0.032690121322556026,0.10122412745876747,0.004095999003254996,0.12529776083849453,1.2378250520315248,1.0,0.0007869699958580121,1.0275220895773676,0.19862445079348368,0.031551796532901445,0.026784912807750808,0.08288120598275214,1,1,"('CHEESE', 'COOKIES/CONES')"
CHEESE,COOKIES/CONES,0.10122412745876747,0.032690121322556026,0.004095999003254996,0.04046465112700977,1.2378250520315246,1.0,0.0007869699958580121,1.0081023901970734,0.21377008358733435,0.031551796532901445,0.008037269106652235,0.08288120598275214,1,1,"('CHEESE', 'COOKIES/CONES')"
SALD DRSNG/SNDWCH SPRD,BAG SNACKS,0.03088352100172873,0.09074273076982978,0.003457459234686726,0.11195158850226929,1.233725143077698,1.0,0.0006550042032024725,1.0238825467821848,0.19548392042606677,0.029258649093904448,0.023325475033481067,0.07502668243443508,1,1,"('BAG SNACKS', 'SALD DRSNG/SNDWCH SPRD')"
CHICKEN,FROZEN PIZZA,0.02635923312931209,0.05513245806662617,0.0017910261801305112,0.06794682422451993,1.232428710913051,1.0,0.0003377768649602891,1.0137485354816071,0.19369981976932005,0.022471910112359546,0.013562076787687295,0.05021634996536731,1,1,"('CHICKEN', 'FROZEN PIZZA')"
POTATOES,LUNCHMEAT,0.024466975034652463,0.04880935694373063,0.0014717562958463768,0.06015276893698281,1.2324024060863847,1.0,0.0002775389780466787,1.012069421091364,0.1933063436144634,0.020496692332718794,0.011925487362664423,0.04515296391967201,1,1,"('LUNCHMEAT', 'POTATOES')"
EGGS,LUNCHMEAT,0.04300020246382906,0.04880935694373063,0.0025853073556666513,0.060123143788482436,1.2317954497494157,1.0,0.00048649512495693367,1.0120375204155527,0.19663212150777318,0.028975388374934546,0.011894342030530806,0.056545298760865344,1,1,"('EGGS', 'LUNCHMEAT')"
BEEF,FROZEN PIZZA,0.06914918469373452,0.05513245806662617,0.004695603420081297,0.0679054054054054,1.2316774507558406,1.0,0.0008832388946125899,1.0137034882648737,0.20207225679562835,0.039265481539363156,0.013518241205157095,0.07653744846541456,1,1,"('BEEF', 'FROZEN PIZZA')"
BAKING NEEDS,TROPICAL FRUIT,0.0209316450964818,0.05288978180628884,0.0013627373109688673,0.06510416666666667,1.2309403526207303,1.0,0.00025566716896926914,1.0130649687643039,0.19162395609639704,0.01880709296077378,0.01289647669906106,0.04543488663133098,1,1,"('BAKING NEEDS', 'TROPICAL FRUIT')"
YOGURT,FROZEN PIZZA,0.05181516609821053,0.05513245806662617,0.0035119687271254808,0.06777877968139465,1.2293806962041438,1.0,0.0006552712550006185,1.0135657946194856,0.19677842150542238,0.033953173228939246,0.01338422694560103,0.06573967232657303,1,1,"('FROZEN PIZZA', 'YOGURT')"
BAKED BREAD/BUNS/ROLLS,HISPANIC,0.11675933280381255,0.03114828139357411,0.004469778379977885,0.03828197945845005,1.2290238095238095,1.0,0.000832925826478763,1.0074176608033807,0.2109799964906124,0.031161780673181327,0.007363044238737467,0.09089098972922502,1,1,"('BAKED BREAD/BUNS/ROLLS', 'HISPANIC')"
HISPANIC,BAKED BREAD/BUNS/ROLLS,0.03114828139357411,0.11675933280381255,0.004469778379977885,0.1435,1.2290238095238093,1.0,0.000832925826478763,1.0312208607077495,0.19233708243141037,0.031161780673181327,0.03027562949640286,0.09089098972922502,1,1,"('BAKED BREAD/BUNS/ROLLS', 'HISPANIC')"
PASTA SAUCE,REFRGRATD JUICES/DRNKS,0.020986154588920555,0.045725677085766796,0.0011758476226074227,0.05602968460111318,1.225344011768691,1.0,0.00021624149460245843,1.0109156054456991,0.18784479049996022,0.017942015209125476,0.010797741559134957,0.040872471728349506,1,1,"('PASTA SAUCE', 'REFRGRATD JUICES/DRNKS')"
REFRGRATD JUICES/DRNKS,PASTA SAUCE,0.045725677085766796,0.020986154588920555,0.0011758476226074227,0.02571525885558583,1.2253440117686907,1.0,0.00021624149460245843,1.0048539241835097,0.19271465895277284,0.017942015209125476,0.004830477412379765,0.040872471728349506,1,1,"('PASTA SAUCE', 'REFRGRATD JUICES/DRNKS')"
FLUID MILK PRODUCTS,CONVENIENT BRKFST/WHLSM SNACKS,0.12325374947437275,0.030525315765702627,0.004602158575900575,0.03733889310083397,1.2232107077099228,1.0,0.0008397989538885425,1.0070778566686656,0.208132467517244,0.030850341911572796,0.0070281126943637405,0.09405209961164147,1,1,"('CONVENIENT BRKFST/WHLSM SNACKS', 'FLUID MILK PRODUCTS')"
CONVENIENT BRKFST/WHLSM SNACKS,FLUID MILK PRODUCTS,0.030525315765702627,0.12325374947437275,0.004602158575900575,0.15076530612244898,1.2232107077099226,1.0,0.0008397989538885425,1.0323957050346828,0.18822498769270593,0.030850341911572796,0.03137915517925796,0.09405209961164147,1,1,"('CONVENIENT BRKFST/WHLSM SNACKS', 'FLUID MILK PRODUCTS')"
CHICKEN,LUNCHMEAT,0.02635923312931209,0.04880935694373063,0.0015729882103754926,0.05967503692762186,1.2226146924332075,1.0,0.0002864109918038892,1.0115552393168306,0.18701027285232355,0.021373399640249712,0.011423241032921364,0.04595111131639549,1,1,"('CHICKEN', 'LUNCHMEAT')"
MILK BY-PRODUCTS,BAKED BREAD/BUNS/ROLLS,0.033593421482969676,0.11675933280381255,0.004789048264262019,0.14255910987482615,1.2209654376354158,1.0,0.0008667027853132168,1.030089277719479,0.18726693426284485,0.03290001604878831,0.029210359111876003,0.09178775821872559,1,1,"('BAKED BREAD/BUNS/ROLLS', 'MILK BY-PRODUCTS')"
CANNED JUICES,TROPICAL FRUIT,0.040710803781401364,0.05288978180628884,0.002624242707408619,0.06446059678653404,1.218772219984265,1.0,0.0004710571782516621,1.012368068026318,0.18711994186201958,0.028845330822562697,0.012216967738256035,0.057038896744268194,1,1,"('CANNED JUICES', 'TROPICAL FRUIT')"
CANNED JUICES,BEEF,0.040710803781401364,0.06914918469373452,0.003426310953293152,0.08416220351951033,1.217110568870324,1.0,0.0006111920635826435,1.016392661324385,0.18595222457548943,0.03219198127011999,0.016128275958845542,0.06685587653452994,1,1,"('BEEF', 'CANNED JUICES')"
BAKED BREAD/BUNS/ROLLS,COOKIES/CONES,0.11675933280381255,0.032690121322556026,0.004633306857294149,0.03968253968253969,1.2139000431044265,1.0,0.000816430102396821,1.007281361267421,0.19950275074058405,0.0319944077001667,0.007228726299729365,0.09070834940296589,1,1,"('BAKED BREAD/BUNS/ROLLS', 'COOKIES/CONES')"
COOKIES/CONES,BAKED BREAD/BUNS/ROLLS,0.032690121322556026,0.11675933280381255,0.004633306857294149,0.1417341591233921,1.2139000431044262,1.0,0.000816430102396821,1.0290991731583665,0.1821639027531799,0.0319944077001667,0.02827635461902037,0.09070834940296589,1,1,"('BAKED BREAD/BUNS/ROLLS', 'COOKIES/CONES')"
COOKIES/CONES,CHICKEN,0.032690121322556026,0.02635923312931209,0.0010434674266847326,0.031919961886612676,1.21095942852438,1.0,0.0001817808977179823,1.0057440795578612,0.1800958578545047,0.01798899181098134,0.005711273548223481,0.03575318626088388,1,1,"('CHICKEN', 'COOKIES/CONES')"
CHICKEN,COOKIES/CONES,0.02635923312931209,0.032690121322556026,0.0010434674266847326,0.03958641063515509,1.2109594285243799,1.0,0.0001817808977179823,1.0071805411636874,0.1789248235480759,0.01798899181098134,0.00712934858271894,0.03575318626088388,1,1,"('CHICKEN', 'COOKIES/CONES')"
REFRGRATD JUICES/DRNKS,LUNCHMEAT,0.045725677085766796,0.04880935694373063,0.002702113410892554,0.05909400544959127,1.2107105921866006,1.0,0.0004702725165195978,1.010930580276274,0.18237814221240964,0.029424234715509198,0.010812394529886308,0.05722728351611663,1,1,"('LUNCHMEAT', 'REFRGRATD JUICES/DRNKS')"
FRZN VEGETABLE/VEG DSH,BAKED BREAD/BUNS/ROLLS,0.029622015605288977,0.11675933280381255,0.004181656777087324,0.1411671924290221,1.209044185497543,1.0,0.0007230099987096594,1.0284198034938161,0.1781783712349545,0.0294069328076228,0.027634438190772312,0.0884907590796571,1,1,"('BAKED BREAD/BUNS/ROLLS', 'FRZN VEGETABLE/VEG DSH')"
CANNED JUICES,WATER - CARBONATED/FLVRD DRINK,0.040710803781401364,0.0305564640470962,0.0015029045772399507,0.036916602907421575,1.2081438104396698,1.0,0.0002589263651651718,1.006603933656759,0.17959544357740484,0.021542582877553295,0.0065606078378497275,0.04305055425697277,1,1,"('CANNED JUICES', 'WATER - CARBONATED/FLVRD DRINK')"
WATER - CARBONATED/FLVRD DRINK,CANNED JUICES,0.0305564640470962,0.040710803781401364,0.0015029045772399507,0.04918450560652395,1.2081438104396696,1.0,0.0002589263651651718,1.0089120359050607,0.17771428899626088,0.021542582877553295,0.008833313101539026,0.04305055425697277,1,1,"('CANNED JUICES', 'WATER - CARBONATED/FLVRD DRINK')"
EGGS,FLUID MILK PRODUCTS,0.04300020246382906,0.12325374947437275,0.00640097182637948,0.14885910901847157,1.2077450759372053,1.0,0.0011010356445553867,1.0300835734898965,0.17973953646166432,0.04004286827747467,0.029204983230607367,0.100396195904232,1,1,"('EGGS', 'FLUID MILK PRODUCTS')"
FLUID MILK PRODUCTS,EGGS,0.12325374947437275,0.04300020246382906,0.00640097182637948,0.05193328278999242,1.207745075937205,1.0,0.0011010356445553867,1.0094224173932103,0.196192113624591,0.04004286827747467,0.00933446417560577,0.100396195904232,1,1,"('EGGS', 'FLUID MILK PRODUCTS')"
REFRGRATD JUICES/DRNKS,FRZN VEGETABLE/VEG DSH,0.045725677085766796,0.029622015605288977,0.0016352847731626408,0.035762942779291554,1.2073095651501218,1.0,0.0002807980529656521,1.0063686902800677,0.17993989429042387,0.022184660891612085,0.006328386744916807,0.04548399504895177,1,1,"('FRZN VEGETABLE/VEG DSH', 'REFRGRATD JUICES/DRNKS')"
FRZN VEGETABLE/VEG DSH,REFRGRATD JUICES/DRNKS,0.029622015605288977,0.045725677085766796,0.0016352847731626408,0.05520504731861199,1.2073095651501216,1.0,0.0002807980529656521,1.0100332566404404,0.17695374745786413,0.022184660891612085,0.009933590378808891,0.04548399504895177,1,1,"('FRZN VEGETABLE/VEG DSH', 'REFRGRATD JUICES/DRNKS')"
FRUIT - SHELF STABLE,FLUID MILK PRODUCTS,0.028944540484978742,0.12325374947437275,0.004306249902661621,0.1487758945386064,1.2070699282827115,1.0,0.0007387267610752114,1.0299828739582038,0.17666095274580346,0.02911752316764954,0.029110070386879454,0.09185698947299287,1,1,"('FLUID MILK PRODUCTS', 'FRUIT - SHELF STABLE')"
ONIONS,BAKED BREAD/BUNS/ROLLS,0.024871902692768927,0.11675933280381255,0.0035041816567770875,0.1408891671884784,1.2066630033353354,1.0,0.0006001548928080387,1.0280869865250084,0.17563661917843224,0.025369263727590487,0.027319659613574025,0.08545058599519958,1,1,"('BAKED BREAD/BUNS/ROLLS', 'ONIONS')"
CANNED JUICES,EGGS,0.040710803781401364,0.04300020246382906,0.0021102960644146457,0.05183626625860749,1.2054888881560768,1.0,0.00035972325934916947,1.0093191328462985,0.1776951512513744,0.025861246302128063,0.009233088468280956,0.05045634392249461,1,1,"('CANNED JUICES', 'EGGS')"
SALD DRSNG/SNDWCH SPRD,BAKED BREAD/BUNS/ROLLS,0.03088352100172873,0.11675933280381255,0.004337398184055195,0.14044377206253153,1.2028483607260354,1.0,0.0007314588772608156,1.0275542640363977,0.17401418158319176,0.030266804325381733,0.026815385815402153,0.0887959823364545,1,1,"('BAKED BREAD/BUNS/ROLLS', 'SALD DRSNG/SNDWCH SPRD')"
BAKED BREAD/BUNS/ROLLS,SALD DRSNG/SNDWCH SPRD,0.11675933280381255,0.03088352100172873,0.004337398184055195,0.03714819261037748,1.2028483607260352,1.0,0.0007314588772608156,1.006506371552267,0.19093324980948811,0.030266804325381733,0.006464312334389608,0.0887959823364545,1,1,"('BAKED BREAD/BUNS/ROLLS', 'SALD DRSNG/SNDWCH SPRD')"
MILK BY-PRODUCTS,LUNCHMEAT,0.033593421482969676,0.04880935694373063,0.0019701287981435623,0.05864626796476588,1.2015374026003998,1.0,0.0003304554980201068,1.0104497498509595,0.17356353424349696,0.02449414270500533,0.010341681862458495,0.04950501017893687,1,1,"('LUNCHMEAT', 'MILK BY-PRODUCTS')"
LUNCHMEAT,MILK BY-PRODUCTS,0.04880935694373063,0.033593421482969676,0.0019701287981435623,0.04036375239310785,1.2015374026003995,1.0,0.0003304554980201068,1.007055101270947,0.1763399824294306,0.02449414270500533,0.007005675520677203,0.04950501017893687,1,1,"('LUNCHMEAT', 'MILK BY-PRODUCTS')"
CAT FOOD,FRZN MEAT/MEAT DINNERS,0.01801928078618262,0.06593312463984799,0.0014250338737560155,0.0790838375108038,1.199455326026031,1.0,0.0002369663877602186,1.014280032652929,0.1693396273836255,0.01726740894508398,0.014078984297441489,0.05034857991047454,1,1,"('CAT FOOD', 'FRZN MEAT/MEAT DINNERS')"
HISPANIC,LUNCHMEAT,0.03114828139357411,0.04880935694373063,0.0018221744615240854,0.058499999999999996,1.1985406828334397,1.0,0.00030184687680136343,1.0102927701075617,0.1709776789106147,0.02332070958740283,0.010187908309455587,0.04791624122527122,1,1,"('HISPANIC', 'LUNCHMEAT')"
EGGS,TROPICAL FRUIT,0.04300020246382906,0.05288978180628884,0.0027254746219377347,0.0633828323071351,1.1983946641957708,1.0,0.0004512032959995719,1.011203137058328,0.1729889151338181,0.029254429956536276,0.011079017308944424,0.05745702274956284,1,1,"('EGGS', 'TROPICAL FRUIT')"
TROPICAL FRUIT,EGGS,0.05288978180628884,0.04300020246382906,0.0027254746219377347,0.051531213191990576,1.1983946641957706,1.0,0.0004512032959995719,1.0089945086721008,0.17479523879997458,0.029254429956536276,0.008914328665611945,0.05745702274956284,1,1,"('EGGS', 'TROPICAL FRUIT')"
CANNED JUICES,BAKED BREAD/BUNS/ROLLS,0.040710803781401364,0.11675933280381255,0.005684561354327275,0.1396327467482785,1.1959022323543036,1.0,0.0009311950669039226,1.0265856398625317,0.17076314902806325,0.037451262056228195,0.02589714762237646,0.09415944393569721,1,1,"('BAKED BREAD/BUNS/ROLLS', 'CANNED JUICES')"
CONDIMENTS/SAUCES,YOGURT,0.03421638711084116,0.05181516609821053,0.0021180831347630395,0.06190259444697315,1.1946809999536216,1.0,0.00034515535333413494,1.0107530713644985,0.16872979518195724,0.025241276911655532,0.010638672954989964,0.05139013100767653,1,1,"('CONDIMENTS/SAUCES', 'YOGURT')"
YOGURT,CONDIMENTS/SAUCES,0.05181516609821053,0.03421638711084116,0.0021180831347630395,0.04087766756837992,1.1946809999536214,1.0,0.00034515535333413494,1.00694518335388,0.17186150354494814,0.025241276911655532,0.006897280476328879,0.05139013100767653,1,1,"('CONDIMENTS/SAUCES', 'YOGURT')"
BAG SNACKS,PASTA SAUCE,0.09074273076982978,0.020986154588920555,0.00227382454173091,0.025057924997854628,1.194021748561965,1.0,0.00036948356597446444,1.0041764229007402,0.17871104530877796,0.02077404667046101,0.00415905293680946,0.06670335953046722,1,1,"('BAG SNACKS', 'PASTA SAUCE')"
YOGURT,POTATOES,0.05181516609821053,0.024466975034652463,0.0015106916475883443,0.029155395250976854,1.1916223893507147,1.0,0.00024293127224705655,1.0048292179751428,0.1695956044090021,0.020204124140803997,0.004806008711484607,0.04544975364076532,1,1,"('POTATOES', 'YOGURT')"
YOGURT,PWDR/CRYSTL DRNK MX,0.05181516609821053,0.016399570153716767,0.0010123191452911585,0.01953712052900511,1.1913190617729241,1.0,0.00016257269383706814,1.0032000705391124,0.1693702572188824,0.015063731170336036,0.0031898627532916763,0.04063275779536675,1,1,"('PWDR/CRYSTL DRNK MX', 'YOGURT')"
PWDR/CRYSTL DRNK MX,YOGURT,0.016399570153716767,0.05181516609821053,0.0010123191452911585,0.06172839506172839,1.191319061772924,1.0,0.00016257269383706814,1.0105654150795387,0.16327189815694468,0.015063731170336036,0.010454954149313725,0.04063275779536675,1,1,"('PWDR/CRYSTL DRNK MX', 'YOGURT')"
YOGURT,FLUID MILK PRODUCTS,0.05181516609821053,0.12325374947437275,0.007607967730380476,0.14682897505259992,1.1912739018388159,1.0,0.0012215542291386227,1.0276324733129336,0.16933669732516446,0.045431295047663335,0.026889451268361116,0.10427751507242077,1,1,"('FLUID MILK PRODUCTS', 'YOGURT')"
CANNED JUICES,BAG SNACKS,0.040710803781401364,0.09074273076982978,0.004399694746842343,0.10807192042846213,1.1909705550143526,1.0,0.0007054852398832713,1.019428909186217,0.16715363777228787,0.03462858543760725,0.019058620970172992,0.07827864450153905,1,1,"('BAG SNACKS', 'CANNED JUICES')"
BAG SNACKS,CANNED JUICES,0.09074273076982978,0.040710803781401364,0.004399694746842343,0.04848536857461598,1.1909705550143523,1.0,0.0007054852398832713,1.008170725427068,0.1763512751009989,0.03462858543760725,0.008104505735977227,0.07827864450153905,1,1,"('BAG SNACKS', 'CANNED JUICES')"
SOUP,REFRGRATD JUICES/DRNKS,0.05966453300939121,0.045725677085766796,0.003247208335280101,0.05442443226311668,1.1902378648441618,1.0,0.0005190071654196048,1.0091994288707873,0.16997317380121535,0.031790805824502555,0.009115570825362867,0.06271970931956924,1,1,"('REFRGRATD JUICES/DRNKS', 'SOUP')"
COLD CEREAL,MILK BY-PRODUCTS,0.05223566789702378,0.033593421482969676,0.0020869348533694653,0.03995229576624926,1.1892892716064436,1.0,0.00033216004526031716,1.0066234982441367,0.16793380889488965,0.024920959642923568,0.006579916180866025,0.05103780759568838,1,1,"('COLD CEREAL', 'MILK BY-PRODUCTS')"
MILK BY-PRODUCTS,COLD CEREAL,0.033593421482969676,0.05223566789702378,0.0020869348533694653,0.06212331942512749,1.1892892716064434,1.0,0.00033216004526031716,1.0105425923609093,0.16469431993003464,0.024920959642923568,0.010432605652255546,0.05103780759568838,1,1,"('COLD CEREAL', 'MILK BY-PRODUCTS')"
DRY NOODLES/PASTA,REFRGRATD JUICES/DRNKS,0.025284617421233783,0.045725677085766796,0.0013705243813172609,0.05420388050508162,1.1854144970540823,1.0,0.00021436812987677138,1.008964091990399,0.16047065795809515,0.01968019680196802,0.008884450954756344,0.04208831627433918,1,1,"('DRY NOODLES/PASTA', 'REFRGRATD JUICES/DRNKS')"
REFRGRATD JUICES/DRNKS,DRY NOODLES/PASTA,0.045725677085766796,0.025284617421233783,0.0013705243813172609,0.02997275204359673,1.185414497054082,1.0,0.00021436812987677138,1.004832992714627,0.1639080241482605,0.01968019680196802,0.004809747241250807,0.04208831627433918,1,1,"('DRY NOODLES/PASTA', 'REFRGRATD JUICES/DRNKS')"
BAG SNACKS,VEGETABLES - SHELF STABLE,0.09074273076982978,0.055046800292793845,0.005910386394430687,0.06513344203209473,1.1832375666823514,1.0,0.0009152894157211083,1.0107893919761404,0.17031613162638126,0.04225352112676056,0.010674223593746476,0.08625182499114992,1,1,"('BAG SNACKS', 'VEGETABLES - SHELF STABLE')"
BAKED BREAD/BUNS/ROLLS,SALAD MIX,0.11675933280381255,0.025043218240433585,0.003457459234686726,0.029611844737895156,1.1824296882932277,1.0,0.0005334297816734323,1.0047080402544974,0.17467917557845614,0.024991556906450527,0.004685978479185796,0.08383577311521623,1,1,"('BAKED BREAD/BUNS/ROLLS', 'SALAD MIX')"
SALAD MIX,BAKED BREAD/BUNS/ROLLS,0.025043218240433585,0.11675933280381255,0.003457459234686726,0.1380597014925373,1.1824296882932275,1.0,0.0005334297816734323,1.0247121160544512,0.15824675972277447,0.024991556906450527,0.02411615483732415,0.08383577311521623,1,1,"('BAKED BREAD/BUNS/ROLLS', 'SALAD MIX')"
DINNER MXS:DRY,FLUID MILK PRODUCTS,0.026880966842654456,0.12325374947437275,0.003916896385241945,0.14571263035921206,1.1822166139417043,1.0,0.000603716432388492,1.0262896089570923,0.1583889744451845,0.02678809181445386,0.02561616986827689,0.08874587797970712,1,1,"('DINNER MXS:DRY', 'FLUID MILK PRODUCTS')"
MILK BY-PRODUCTS,FRZN MEAT/MEAT DINNERS,0.033593421482969676,0.06593312463984799,0.002616455637060225,0.07788595271210014,1.1812871472047333,1.0,0.0004015363913446382,1.0129624183769974,0.15880042429851463,0.02699879469666533,0.012796544217075942,0.05878471487028179,1,1,"('FRZN MEAT/MEAT DINNERS', 'MILK BY-PRODUCTS')"
BAG SNACKS,BAKED BREAD/BUNS/ROLLS,0.09074273076982978,0.11675933280381255,0.012506034979520004,0.13781858748820044,1.1803646370588052,1.0,0.0019109742780386886,1.02442554940153,0.16805383230007326,0.0641348188970089,0.023843166949320465,0.12246404897952773,1,1,"('BAG SNACKS', 'BAKED BREAD/BUNS/ROLLS')"
SALD DRSNG/SNDWCH SPRD,REFRGRATD JUICES/DRNKS,0.03088352100172873,0.045725677085766796,0.001666433054556215,0.053958648512355024,1.1800513836273172,1.0,0.00025426314595966993,1.008702549221175,0.1574416259573559,0.02223607647547797,0.008627468254040174,0.045201395100864156,1,1,"('REFRGRATD JUICES/DRNKS', 'SALD DRSNG/SNDWCH SPRD')"
REFRGRATD JUICES/DRNKS,CONDIMENTS/SAUCES,0.045725677085766796,0.03421638711084116,0.001845535672569266,0.040361035422343323,1.1795820316036607,1.0,0.0002809682044973502,1.0064030833868929,0.15953702668854014,0.023631468740652105,0.006362344762840138,0.04714911124781254,1,1,"('CONDIMENTS/SAUCES', 'REFRGRATD JUICES/DRNKS')"
TOMATOES,BAKED BREAD/BUNS/ROLLS,0.02336121104518058,0.11675933280381255,0.003216060053886527,0.1376666666666667,1.1790634920634921,1.0,0.0004884206387621858,1.024245072125459,0.1555019675223004,0.0234912689835618,0.023671163069544386,0.08260550887021476,1,1,"('BAKED BREAD/BUNS/ROLLS', 'TOMATOES')"
BAKED SWEET GOODS,POTATOES,0.04000218037969755,0.024466975034652463,0.001152486411562242,0.0288105898384271,1.1775297026960951,1.0,0.00017375406288051756,1.004472469281818,0.15704673370899314,0.01820194318042061,0.0044525553647237395,0.037957172704063964,1,1,"('BAKED SWEET GOODS', 'POTATOES')"
FRZN MEAT/MEAT DINNERS,CONDIMENTS/SAUCES,0.06593312463984799,0.03421638711084116,0.002655390988802193,0.04027400496043464,1.17703850000207,1.0,0.00039939767269781467,1.006311820124601,0.16102714082346106,0.02723642172523962,0.006272230931183445,0.05893991554348542,1,1,"('CONDIMENTS/SAUCES', 'FRZN MEAT/MEAT DINNERS')"
REFRGRATD JUICES/DRNKS,TROPICAL FRUIT,0.045725677085766796,0.05288978180628884,0.0028422806771636376,0.06215940054495913,1.1752629415757598,1.0,0.00042385959315261075,1.0098840024030276,0.15627223235602447,0.029677209529230017,0.009787265051736976,0.057949547151160366,1,1,"('REFRGRATD JUICES/DRNKS', 'TROPICAL FRUIT')"
CANDY - PACKAGED,CONVENIENT BRKFST/WHLSM SNACKS,0.045468703764269806,0.030525315765702627,0.0016274977028142472,0.035793800308271964,1.172593940813181,1.0,0.00023955116295271963,1.005464064164132,0.15420119067047508,0.0218848167539267,0.00543437041548996,0.044555063419442105,1,1,"('CANDY - PACKAGED', 'CONVENIENT BRKFST/WHLSM SNACKS')"
COOKIES/CONES,YOGURT,0.032690121322556026,0.05181516609821053,0.0019857029388403494,0.06074321105288233,1.1723056322496308,1.0,0.00029185887274145515,1.0095054356377662,0.15194730411887827,0.024063414173822777,0.00941593309179267,0.04953301219911925,1,1,"('COOKIES/CONES', 'YOGURT')"
YOGURT,COOKIES/CONES,0.05181516609821053,0.032690121322556026,0.0019857029388403494,0.03832281334535617,1.1723056322496306,1.0,0.00029185887274145515,1.0058571546678718,0.155012106350375,0.024063414173822777,0.005823048174077838,0.04953301219911925,1,1,"('COOKIES/CONES', 'YOGURT')"
BEEF,COOKIES/CONES,0.06914918469373452,0.032690121322556026,0.0026476039184537992,0.03828828828828829,1.171249501049406,1.0,0.0003871086814597837,1.0058210448074594,0.157072375705289,0.02669178834981944,0.005787356346847578,0.05963961817939903,1,1,"('BEEF', 'COOKIES/CONES')"
CHEESE,TROPICAL FRUIT,0.10122412745876747,0.05288978180628884,0.00626859163045679,0.06192784060312331,1.1708847812973924,1.0,0.0009148696156306077,1.0096347159504717,0.16238197538872545,0.04239966290951227,0.00954277403328145,0.09022481547235081,1,1,"('CHEESE', 'TROPICAL FRUIT')"
MILK BY-PRODUCTS,COOKIES/CONES,0.033593421482969676,0.032690121322556026,0.0012848666074849321,0.03824756606397775,1.17000379676129,1.0,0.0001866935835668933,1.0057784566436474,0.15035278329612117,0.01976758116688631,0.0057452579198510306,0.038775998372627275,1,1,"('COOKIES/CONES', 'MILK BY-PRODUCTS')"
